"id","texto","urls","status_code"
1221," Algunos pensamientos de Leonardo Boff fueron rechazados por la Iglesia Católica, por lo que finalmente renunció al sacerdocio en 1992, pero sigue siendo parte de la Iglesia y sigue luchando por sus ideas. https://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_19850311_notif-boff_en.html","https://www.vatican.va/roman_curia/congregations/cfaith/documents/rc_con_cfaith_doc_19850311_notif-boff_en.html",404
1223," II Conferencia General del Episcopado Latinoamericano (Medellín, 50 años) - Congreso Eclesial - 23 al 26 de agosto de 2018.  HYPERLINK ""https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5"" \l "":~:text=La II Conferencia General del,a la luz del Concilio”.""https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5#:~:text=La%20II%20Conferencia%20General%20del,a%20la%20luz%20del%20Concilio”.","https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5""",404
1223," II Conferencia General del Episcopado Latinoamericano (Medellín, 50 años) - Congreso Eclesial - 23 al 26 de agosto de 2018.  HYPERLINK ""https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5"" \l "":~:text=La II Conferencia General del,a la luz del Concilio”.""https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5#:~:text=La%20II%20Conferencia%20General%20del,a%20la%20luz%20del%20Concilio”.","https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5#:~:text=La%20II%20Conferencia%20General%20del",404
1223," II Conferencia General del Episcopado Latinoamericano (Medellín, 50 años) - Congreso Eclesial - 23 al 26 de agosto de 2018.  HYPERLINK ""https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5"" \l "":~:text=La II Conferencia General del,a la luz del Concilio”.""https://www.celam.org/observatoriosociopastoral/detalle_noticias.php?id=MTc5#:~:text=La%20II%20Conferencia%20General%20del,a%20la%20luz%20del%20Concilio”.","a%20la%20luz%20del%20Concilio”.",NA
1227," Aparecida, Brasil, 2007   HYPERLINK ""https://celam.org/conferencias-generales/"" \l "":~:text=Con la presencia e iluminación,la verdad y la vida”.""https://celam.org/conferencias-generales/#:~:text=Con%20la%20presencia%20e%20iluminación,la%20verdad%20y%20la%20vida”.","la%20verdad%20y%20la%20vida”.",NA
1228," La teología del Pueblo en el Magisterio pastoral del Papa Francisco http://www.americalatina.va/content/americalatina/es/articulos/la-teologia-del-pueblo-en-el-magisterio-pastoral-del-Papa-franci.html","http://www.americalatina.va/content/americalatina/es/articulos/la-teologia-del-pueblo-en-el-magisterio-pastoral-del-Papa-franci.html",404
1240," Existen ramas del Judaísmo, que afirman que la Tora Oral fue entregada también a Moisés https://torah-org.translate.goog/learning/basics-primer-torah-oraltorah/?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc, otros afirman, que la Tora Oral se transmitió durante miles o cientos de años como historias que fueron transmitidas oralmente en el antiguo Israel. Moisés sólo las puso por escrito. Afirman, que la Torá Escrita apenas apareció 3 mil años después de que Dios le diera la primera Mitzvá (ordenanza) a Adán. Por lo tanto, todo el contenido de la Torá anterior a Moisés (esto es, básicamente, el libro del Génesis) fue originalmente Torá Oral. https://www.enlacejudio.com/2017/06/01/la-tora-la-ley-oral-escrita-al-mismo-tiempo/","",NA
1240," Existen ramas del Judaísmo, que afirman que la Tora Oral fue entregada también a Moisés https://torah-org.translate.goog/learning/basics-primer-torah-oraltorah/?_x_tr_sl=en&_x_tr_tl=es&_x_tr_hl=es&_x_tr_pto=tc, otros afirman, que la Tora Oral se transmitió durante miles o cientos de años como historias que fueron transmitidas oralmente en el antiguo Israel. Moisés sólo las puso por escrito. Afirman, que la Torá Escrita apenas apareció 3 mil años después de que Dios le diera la primera Mitzvá (ordenanza) a Adán. Por lo tanto, todo el contenido de la Torá anterior a Moisés (esto es, básicamente, el libro del Génesis) fue originalmente Torá Oral. https://www.enlacejudio.com/2017/06/01/la-tora-la-ley-oral-escrita-al-mismo-tiempo/","https://www.enlacejudio.com/2017/06/01/la-tora-la-ley-oral-escrita-al-mismo-tiempo/",403
1258," Soferim  HYPERLINK ""https://www.jewishvirtuallibrary.org/soferim"" \l "":~:text=SOFERIM (Heb.,a specific class of scholars.""https://www.jewishvirtuallibrary.org/soferim#:~:text=SOFERIM%20(Heb.,a%20specific%20class%20of%20scholars.","https://www.jewishvirtuallibrary.org/soferim""",404
1258," Soferim  HYPERLINK ""https://www.jewishvirtuallibrary.org/soferim"" \l "":~:text=SOFERIM (Heb.,a specific class of scholars.""https://www.jewishvirtuallibrary.org/soferim#:~:text=SOFERIM%20(Heb.,a%20specific%20class%20of%20scholars.","a%20specific%20class%20of%20scholars.",NA
1262,"Los Fariseos  HYPERLINK ""https://www.worldhistory.org/trans/es/1-20491/los-fariseos/"" \l "":~:text=Conceptos fariseos&text=Los fariseos promovían la idea,Templo en sus vidas cotidianas.""https://www.worldhistory.org/trans/es/1-20491/los-fariseos/#:~:text=Conceptos%20fariseos&text=Los%20fariseos%20promovían%20la%20idea,Templo%20en%20sus%20vidas%20cotidianas.","Templo%20en%20sus%20vidas%20cotidianas.",NA
1279," La Corona de Jeresualém (Tanaj reeditado)  https://sefarad-asturias.org/blog/la-corona-de-Jerusalén-tanaj-reeditado/ ","https://sefarad-asturias.org/blog/la-corona-de-Jerusalén-tanaj-reeditado/",404
1284," Diversas traducciones según la versión de la Biblia Cristiana https://www.biblegateway.com/verse/es/Isaías%207%3A14","https://www.biblegateway.com/verse/es/Isaías%207%3A14",400
1289,"Hexapla de Orígenes https://www.maronitas.org/scripta/hexapla-de-origenes-(ἑξαπλᾶ)","https://www.maronitas.org/scripta/hexapla-de-origenes-(ἑξαπλᾶ)",400
1299," Introducción a la Biblia https://www.aciprensa.com/Biblia/Biblia.htm","https://www.aciprensa.com/Biblia/Biblia.htm",404
1311," Apócrifos, Escrito por George J. Reid.  HYPERLINK ""https://ec.aciprensa.com/wiki/Apócrifos"" \l ""Evangelios_Ap.C3.B3crifos""https://ec.aciprensa.com/wiki/Apócrifos#Evangelios_Ap.C3.B3crifos","https://ec.aciprensa.com/wiki/Apócrifos""",404
1332," Constitución dogmática Dei Verbum sobre la Divina Revelación No.18 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651118_dei-verbum_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651118_dei-verbum_sp.html",404
1333,"  Constitución dogmática Dei Verbum sobre la Divina Revelación No.19 https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651118_dei-verbum_sp.html","https://www.vatican.va/archive/hist_councils/ii_vatican_council/documents/vat-ii_const_19651118_dei-verbum_sp.html",404
1342," Biografía de Roland dhttps://redhistoria.com/biografia-roland-de-vaux/e Vaux ","https://redhistoria.com/biografia-roland-de-vaux/e",404
1344," Los Manuscritos del Mar Muerto, el proyecto digital http://dss.collections.imj.org.il/es/discovery","http://dss.collections.imj.org.il/es/discovery",405
1356," The Leon Levy , Dead Sea Scrolls digital library, 4Q71 - 4Q Jerb y 4Q72 - 4Q Jerd ,  HYPERLINK ""https://www.deadseascrolls.org.il/explore-the-archive/search"" \l ""q='Jer'+AND+site_en:'Qumran, Cave 4'""https://www.deadseascrolls.org.il/explore-the-archive/search#q='Jer'+AND+site_en:'Qumran,%20Cave%204'","https://www.deadseascrolls.org.il/explore-the-archive/search""",400
1356," The Leon Levy , Dead Sea Scrolls digital library, 4Q71 - 4Q Jerb y 4Q72 - 4Q Jerd ,  HYPERLINK ""https://www.deadseascrolls.org.il/explore-the-archive/search"" \l ""q='Jer'+AND+site_en:'Qumran, Cave 4'""https://www.deadseascrolls.org.il/explore-the-archive/search#q='Jer'+AND+site_en:'Qumran,%20Cave%204'","%20Cave%204'",NA
1359," Los Manuscritos del Mar Muerto, el proyecto digital, el gran rollo de Isaías, http://dss.collections.imj.org.il/es/isaiah","http://dss.collections.imj.org.il/es/isaiah",405
1361," Entre 2010 y 2022 en 120 países, la UNICEF estima en 370 millones , la violencia sexual contra niños y niñas en el mundo https://www.unicef.org/es/comunicados-prensa/mas-370-millones-ninas-mujeres-mundo-sometidas-violaciones-abusos-sexuales-infancia","https://www.unicef.org/es/comunicados-prensa/mas-370-millones-ninas-mujeres-mundo-sometidas-violaciones-abusos-sexuales-infancia",403
1371,"  Vaticano – estadísticas de la iglesia Católica – 2024  HYPERLINK ""https://www.fides.org/es/stats"" \l "":~:text=Los institutos sanitarios de beneficencia,10.589 escuelas infantiles; 10.500 consultorios""https://www.fides.org/es/stats#:~:text=Los%20institutos%20sanitarios%20de%20beneficencia,10.589%20escuelas%20infantiles;%2010.500%20consultorios","https://www.fides.org/es/stats""",404
1371,"  Vaticano – estadísticas de la iglesia Católica – 2024  HYPERLINK ""https://www.fides.org/es/stats"" \l "":~:text=Los institutos sanitarios de beneficencia,10.589 escuelas infantiles; 10.500 consultorios""https://www.fides.org/es/stats#:~:text=Los%20institutos%20sanitarios%20de%20beneficencia,10.589%20escuelas%20infantiles;%2010.500%20consultorios","10.589%20escuelas%20infantiles;%2010.500%20consultorios",NA
1372," The world’s biggest charity https://thecatholicherald.com/a-worldwide-force-for-good/","https://thecatholicherald.com/a-worldwide-force-for-good/",404
1373,"Algunas cifras: El presupuesto de funcionamiento del Vaticano de 1.4 Bill usd para 2023 , es menor que el del funcionamiento de la universidad de Harvard (6.4 Bill usd) o Notre Dame (1.8 Bill);  el patrimonio del banco del Vaticano de $5.4 usd billones, no es mucho comparado con el estandar de bancos privados como el JPMorgan Chase, de $3.5 Trill usd; los activos en propiedades del vaticano estimadas en 2.9 Bill usd, es cinco veces menor que el de la misma universidad de Notre Dame(16 Bill usd). La basílica de San Pedro, estimada hoy entre 5 y 8 Bill usd, de hoy, es menor que el hotel Abraj Al Bait de la Meca, estimado en 15.5 Bill usd; un cardenal recibe un salario de 6 mil usd por mes (sin bonos de ninguna naturaleza) vs los 17 mil usd/mes de un ejecutivo del Bank of América (mas bonos y opciones de acciones) - Debunking the Myth of Vast Vatican Wealth https://www.wordonfire.org/articles/debunking-the-myth-of-vast-vatican-wealth/","https://www.wordonfire.org/articles/debunking-the-myth-of-vast-vatican-wealth/",403
1388," ¿Who is G.K Chesterton ? https://www.chesterton.org/discover/","https://www.chesterton.org/discover/",403
1391," Chesterton Friendship https://www.chesterton.org/quotations/friendship/","https://www.chesterton.org/quotations/friendship/",403
